FeatureID,FeatureName,crabp1+ Average,crabp1+ Log2 Fold Change,crabp1+ P-Value,crabp1- Average,crabp1- Log2 Fold Change,crabp1- P-Value
promoter_sum_Dchs1,Dchs1 Sum,3.182345344963376,0.9286993949913749,5.515527537802606e-05,1.6694416436348138,-0.9286993949913749,5.515527537802606e-05
promoter_sum_Spin4,Spin4 Sum,1.611241516999475,0.92777651311702,0.0011209907967673182,0.8441704914983588,-0.92777651311702,0.0011209907967673182
promoter_sum_Cyp26b1,Cyp26b1 Sum,4.696109617162171,0.9261353550158968,1.216957665965065e-05,2.4695136766220642,-0.9261353550158968,1.216957665965065e-05
promoter_sum_Prkd1,Prkd1 Sum,4.180053615276218,0.9255822997041081,5.862634274101597e-05,2.1986231457681136,-0.9255822997041081,5.862634274101576e-05
promoter_sum_Gm11146,Gm11146 Sum,1.4048191162450938,0.9249122137464559,0.0011812052367665118,0.7370742351142385,-0.9249122137464559,0.0011812052367665118
promoter_sum_Slc46a1,Slc46a1 Sum,2.8268400992197193,0.9246647404554758,0.00012091436837745722,1.4867480298030795,-0.9246647404554758,0.00012091436837745722
promoter_sum_Zfp334,Zfp334 Sum,1.3532135160564986,0.9208939925025748,0.002683881108446594,0.7118751159650338,-0.9208939925025748,0.002683881108446587
promoter_sum_Sntg2,Sntg2 Sum,1.8176639177538563,0.9205358703607609,0.0031323136111199618,0.95756652766978,-0.9205358703607609,0.003132313611119959
promoter_sum_Fkbp11,Fkbp11 Sum,2.815372188066698,0.9188120142100382,0.00011527136662272446,1.4867480298030795,-0.9188120142100382,0.00011527136662272446
promoter_sum_Fcgrt,Fcgrt Sum,3.658263657813755,0.9179263380211504,1.2143824240061561e-05,1.9340323947014637,-0.9179263380211504,1.2143824240061561e-05
promoter_sum_Pard3b,Pard3b Sum,2.3967934309814254,0.9176357087166139,0.0005465009511395346,1.266255737247538,-0.9176357087166139,0.0005465009511395346
promoter_sum_Steap1,Steap1 Sum,3.916291658756731,0.9165710584091391,1.785282941926727e-05,2.07262755002209,-0.9165710584091391,1.785282941926727e-05
promoter_sum_Lurap1,Lurap1 Sum,1.3130758270209244,0.9161149423633266,0.022144142683258105,0.6929757766031303,-0.9161149423633266,0.022144142683258105
promoter_sum_Zfp9,Zfp9 Sum,3.8302823251090725,0.9155128037165934,1.9778088680261383e-05,2.0285290915109813,-0.9155128037165934,1.9778088680261383e-05
promoter_sum_Mn1,Mn1 Sum,4.208723393158771,0.9149659831007395,0.00011829668331921289,2.2301220447046193,-0.9149659831007395,0.00011829668331921246
promoter_sum_Syde2,Syde2 Sum,5.963313799571011,0.9143805212629474,0.0002941775637972983,3.1624894532251946,-0.9143805212629474,0.0002941775637972983
promoter_sum_Zdhhc1,Zdhhc1 Sum,4.443815571795705,0.9142068145729416,5.5429433462034465e-06,2.356117640450643,-0.9142068145729416,5.542943346203456e-06
promoter_sum_Barhl2,Barhl2 Sum,1.3073418714444138,0.9098286795158953,0.006923859550744239,0.6929757766031303,-0.9098286795158953,0.0069238595507442515
promoter_sum_Fjx1,Fjx1 Sum,6.15253433359586,0.9059130391845853,8.814214538737206e-06,3.282185269183917,-0.9059130391845853,8.814214538737189e-06
promoter_sum_Ppara,Ppara Sum,4.202989437582261,0.9048967465831703,5.543133311698874e-05,2.2427216042792217,-0.9048967465831703,5.543133311698874e-05
promoter_sum_Scn5a,Scn5a Sum,1.8922053402484937,0.904811286461658,0.011406899797816167,1.0079647659681896,-0.904811286461658,0.011406899797816146
promoter_sum_Mmp23,Mmp23 Sum,4.719045439468213,0.9040828584973553,0.0005495013757317702,2.5199119149204736,-0.9040828584973553,0.0005495013757317683
promoter_sum_Gjb4,Gjb4 Sum,1.9380769848605786,0.9038600066595852,0.004357678140025851,1.0331638851173943,-0.9038600066595852,0.004357678140025851
promoter_sum_Fzd3,Fzd3 Sum,3.5493185018600535,0.9027604237182159,0.00013482871305145667,1.8962337159776566,-0.9027604237182159,0.00013482871305145667
promoter_sum_Arhgap42,Arhgap42 Sum,4.69037566158566,0.8953019729551457,2.3416230126814435e-05,2.5199119149204736,-0.8953019729551457,2.3416230126814473e-05
promoter_sum_Msx1,Msx1 Sum,2.207572896956576,0.8952553708160651,0.0008864804657354176,1.1843586000126227,-0.8952553708160651,0.0008864804657354176
promoter_sum_Ndrg4,Ndrg4 Sum,5.894506332652884,0.8947881011631096,0.001078856967570159,3.168789233012496,-0.8947881011631096,0.0010788569675701629
promoter_sum_Slc13a5,Slc13a5 Sum,1.4678926275867104,0.8933853834630191,0.002717751537894662,0.787472473412648,-0.8933853834630191,0.002717751537894662
promoter_sum_Ankrd6,Ankrd6 Sum,2.752298676725082,0.892290792177258,0.0002343306054822479,1.4804482500157783,-0.892290792177258,0.0002343306054822479
promoter_sum_Rnf150,Rnf150 Sum,2.9816568997855053,0.8901803200475654,0.0007527652083972962,1.606443845761802,-0.8901803200475654,0.000752765208397299
promoter_sum_Rtn4rl2,Rtn4rl2 Sum,3.8302823251090725,0.8845809441647023,0.00015510403617813689,2.07262755002209,-0.8845809441647023,0.00015510403617813689
promoter_sum_Scd1,Scd1 Sum,3.9793651700983474,0.883845159207115,5.8538484853230035e-05,2.154524687257005,-0.883845159207115,5.8538484853230035e-05
promoter_sum_Zfp704,Zfp704 Sum,4.615834239091023,0.8830521657533756,4.670633643917882e-05,2.5010125755585704,-0.8830521657533756,4.670633643917899e-05
promoter_sum_Wnt9a,Wnt9a Sum,8.813089721096773,0.8820249373999358,1.3301896369301448e-05,4.781532858561599,-0.8820249373999358,1.3301896369301448e-05
promoter_sum_Nrg2,Nrg2 Sum,2.001150496202195,0.8816236419646616,0.0008313984565866965,1.0835621234158037,-0.8816236419646616,0.0008313984565866965
promoter_sum_Sparc,Sparc Sum,9.094053544345792,0.8787416683456333,1.744312796650442e-05,4.94532713303143,-0.8787416683456333,1.744312796650442e-05
promoter_sum_Dnm1,Dnm1 Sum,2.7006930765364867,0.8773190875474939,0.00029826167592604877,1.467848690441176,-0.8773190875474939,0.00029826167592604877
promoter_sum_Zic5,Zic5 Sum,2.2247747636861077,0.8762100654871688,0.004649309854532791,1.2095577191618274,-0.8762100654871688,0.0046493098545327865
promoter_sum_Cd34,Cd34 Sum,2.305050141757256,0.8758205965223002,0.0022543145301891212,1.2536561776729358,-0.8758205965223002,0.0022543145301891212
promoter_sum_Pdia5,Pdia5 Sum,2.488536720205595,0.8750248463416793,0.0015971482023483556,1.3544526542697546,-0.8750248463416793,0.0015971482023483528
promoter_sum_Thrb,Thrb Sum,4.415145793913152,0.8744272257591343,8.501163168420446e-05,2.4065158787490524,-0.8744272257591343,8.501163168420476e-05
promoter_sum_Wnt5b,Wnt5b Sum,4.19152152642924,0.8729459558544037,0.00029660647678794,2.28682006279033,-0.8729459558544037,0.00029660647678793946
promoter_sum_Syt2,Syt2 Sum,1.2041306710672233,0.8718944288101197,0.29205423089183485,0.6551770978793232,-0.8718944288101197,0.2920542308918346
promoter_sum_Cux2,Cux2 Sum,1.3990851606685832,0.8709413592087416,0.040223700984522257,0.7622733542634433,-0.8709413592087416,0.04022370098452229
promoter_sum_Ptgfrn,Ptgfrn Sum,4.415145793913152,0.8706653069629353,0.00038883634822996964,2.4128156585363536,-0.8706653069629353,0.00038883634822997035
promoter_sum_Smim5,Smim5 Sum,1.083717603960501,0.8650407577690573,0.03681993898304601,0.5921793000063114,-0.8650407577690573,0.03681993898304598
promoter_sum_Slc35d3,Slc35d3 Sum,1.5539019612343692,0.8650407577690573,0.00653872694982886,0.8504702712856599,-0.8650407577690573,0.00653872694982886
promoter_sum_Shisa4,Shisa4 Sum,3.1479416115043124,0.8650407577690571,0.0006592977029697611,1.7261396617205245,-0.8650407577690571,0.0006592977029697598
promoter_sum_Zfp423,Zfp423 Sum,7.8153814507839305,0.8650407577690569,6.507988962878239e-05,4.290150035152107,-0.8650407577690569,6.50798896287825e-05
promoter_sum_Kif7,Kif7 Sum,2.500004631358616,0.8617431676684824,0.0002485579408326368,1.3733519936316583,-0.8617431676684824,0.0002485579408326368
promoter_sum_Hdac11,Hdac11 Sum,3.4805110349419266,0.8603028387623942,0.00039187548419500356,1.91513305533956,-0.8603028387623942,0.00039187548419500286
promoter_sum_Fat4,Fat4 Sum,8.228226252292693,0.8590253423512864,3.680256602614987e-05,4.535841446856852,-0.8590253423512864,3.680256602614987e-05
promoter_sum_Prrg1,Prrg1 Sum,1.8405997400598986,0.8561076329990496,0.010025398113923226,1.0142645457554906,-0.8561076329990496,0.010025398113923197
promoter_sum_Neo1,Neo1 Sum,6.691526157787855,0.8551929718127103,3.1567793294870065e-05,3.697970735145795,-0.8551929718127103,3.1567793294870174e-05
promoter_sum_Smo,Smo Sum,4.151383837393666,0.8551252889039742,0.0003221346541017249,2.293119842577631,-0.8551252889039742,0.00032213465410172544
promoter_sum_Ddr1,Ddr1 Sum,8.520657986694733,0.8544077813627249,1.2352004920887114e-05,4.712235280901286,-0.8544077813627249,1.2352004920887092e-05
promoter_sum_Adgrl1,Adgrl1 Sum,7.196114248520787,0.8535998172323431,2.387516405177101e-05,3.9814608255743487,-0.8535998172323431,2.387516405177092e-05
promoter_sum_Kcnn3,Kcnn3 Sum,1.416287027398115,0.8534527834938457,0.03182957589723254,0.7811726936253469,-0.8534527834938457,0.03182957589723248
promoter_sum_Sh2d6,Sh2d6 Sum,1.3933512050920727,0.8532635899927037,0.011836059286767595,0.7685731340507445,-0.8532635899927037,0.011836059286767595
promoter_sum_Ngef,Ngef Sum,2.643353520771381,0.8526036545308349,0.0013909853888500157,1.4615489106538748,-0.8526036545308349,0.0013909853888500107
promoter_sum_Hdgfrp3,Hdgfrp3 Sum,3.8474841918386042,0.8522167174114739,0.0005636478630756759,2.1293255681078005,-0.8522167174114739,0.0005636478630756768
promoter_sum_Grb14,Grb14 Sum,1.6972508506471338,0.8505411880739423,0.0032741863827798453,0.9386671883078764,-0.8505411880739423,0.003274186382779842
promoter_sum_Gnb4,Gnb4 Sum,3.251152811881503,0.8498809505980514,0.0002990177388491119,1.8017370191681388,-0.8498809505980514,0.0002990177388491119
promoter_sum_Lef1,Lef1 Sum,2.1617012523444914,0.849854353954381,0.004710869021465508,1.196958159587225,-0.849854353954381,0.004710869021465503
promoter_sum_RP23-188F20.2,RP23-188F20.2 Sum,3.182345344963376,0.8495555102716384,6.419951016931558e-05,1.7639383404443316,-0.8495555102716384,6.419951016931581e-05
promoter_sum_Il20ra,Il20ra Sum,1.0378459593484164,0.8492734419107404,0.020508070050283784,0.5732799606444078,-0.8492734419107404,0.020508070050283784
promoter_sum_Kcnd3,Kcnd3 Sum,1.9552788515901103,0.8482650450182305,0.004814434241620071,1.0835621234158037,-0.8482650450182305,0.004814434241620075
promoter_sum_Eci3,Eci3 Sum,1.433488894127647,0.8478996249476635,0.00182930095552409,0.7937722531999493,-0.8478996249476635,0.0018293009555240933
promoter_sum_Emilin2,Emilin2 Sum,3.801612547226519,0.847762766337222,0.00013186230480421738,2.110426228745897,-0.847762766337222,0.00013186230480421762
promoter_sum_Cped1,Cped1 Sum,4.139915926240644,0.8471927564361326,7.301368329027862e-05,2.2994196223649324,-0.8471927564361326,7.30136832902785e-05
promoter_sum_Prelid3a,Prelid3a Sum,2.73509680999555,0.8470443284752114,0.0032069202224619163,1.5182469287395854,-0.8470443284752114,0.0032069202224619163
promoter_sum_Grik4,Grik4 Sum,1.8807374290954726,0.8432802390302466,0.0010547331269664768,1.0457634446919966,-0.8432802390302466,0.0010547331269664788
promoter_sum_Pax2,Pax2 Sum,1.0550478260779481,0.8418333666077322,0.020864030231248,0.5858795202190101,-0.8418333666077322,0.020864030231248
promoter_sum_Cdk5r2,Cdk5r2 Sum,1.7201866729531763,0.8412725918361077,0.004139107921468282,0.95756652766978,-0.8412725918361077,0.004139107921468285
promoter_sum_Tead3,Tead3 Sum,9.988550614281444,0.8412347233397237,2.626359641125732e-05,5.575305111761549,-0.8412347233397237,2.6263596411257226e-05
promoter_sum_Tpm2,Tpm2 Sum,6.009185444183095,0.8391437886587709,7.889366649468397e-05,3.3577826266315314,-0.8391437886587709,7.889366649468383e-05
promoter_sum_Pgbd5,Pgbd5 Sum,4.363540193724557,0.8387751030752519,0.00014900168923162875,2.4380147776855585,-0.8387751030752519,0.000149001689231629
promoter_sum_Arhgef7,Arhgef7 Sum,8.29129976363431,0.8383691552057124,1.3666948509437293e-05,4.636637923453672,-0.8383691552057124,1.3666948509437267e-05
promoter_sum_Gata6,Gata6 Sum,3.0332624999741005,0.838073710168788,0.037402415343332815,1.6946407627840185,-0.838073710168788,0.037402415343332815
promoter_sum_B3gat2,B3gat2 Sum,1.1754608931846704,0.837295767286153,0.026303274805151586,0.6551770978793232,-0.837295767286153,0.026303274805151565
promoter_sum_Gm10570,Gm10570 Sum,2.219040808109597,0.8355969798765753,0.009967597708526793,1.2410566180983333,-0.8355969798765753,0.00996759770852681
promoter_sum_Fabp3,Fabp3 Sum,2.219040808109597,0.8355969798765753,0.009967597708526793,1.2410566180983333,-0.8355969798765753,0.00996759770852681
promoter_sum_Srrm4,Srrm4 Sum,1.0607817816544587,0.8343439605461408,0.024208434602559274,0.5921793000063114,-0.8343439605461408,0.0242084346025593
promoter_sum_Nfix,Nfix Sum,8.371575141705458,0.8328167877833184,0.00021854929281491783,4.6996357213266835,-0.8328167877833184,0.0002185492928149163
promoter_sum_Rnf122,Rnf122 Sum,7.047031403531512,0.8325671511163704,2.2196412255275353e-05,3.9562617064251437,-0.8325671511163704,2.2196412255275353e-05
promoter_sum_Pcdh7,Pcdh7 Sum,13.813098983814005,0.8319011044835425,2.154805652021661e-05,7.761328697955059,-0.8319011044835425,2.1548056520210073e-05
promoter_sum_Acat3,Acat3 Sum,1.708718761800155,0.8316545892745105,0.001016406914118592,0.95756652766978,-0.8316545892745105,0.0010164069141185938
promoter_sum_Scube3,Scube3 Sum,2.1444993856149597,0.8308250424311443,0.01648487618750164,1.2032579393745262,-0.8308250424311443,0.016484876187501673
promoter_sum_Tcaf2,Tcaf2 Sum,2.849775921525762,0.8306892529782803,0.0017762146598526373,1.6001440659745008,-0.8306892529782803,0.001776214659852634
promoter_sum_Cacna2d3,Cacna2d3 Sum,2.3681236530988725,0.8306072607051834,0.009120978988827669,1.32925353512055,-0.8306072607051834,0.009120978988827636
promoter_sum_Zfp30,Zfp30 Sum,1.8635355623659409,0.8300646195260828,0.0025339045630014935,1.0457634446919966,-0.8300646195260828,0.0025339045630014914
promoter_sum_Morc4,Morc4 Sum,2.5114725425116373,0.8293366960873786,0.008343209727609636,1.4111506723554652,-0.8293366960873786,0.00834320972760963
promoter_sum_Nacad,Nacad Sum,2.3165180529102773,0.8263791373999523,0.0017790375652575322,1.3040544159713452,-0.8263791373999523,0.0017790375652575322
promoter_sum_Nbea,Nbea Sum,3.566520368589585,0.826201015905697,0.0008110337857215402,2.009629752149078,-0.826201015905697,0.0008110337857215402
promoter_sum_Ptprg,Ptprg Sum,4.501155127560811,0.8252147772758689,0.0005861129636996715,2.5388112542823773,-0.8252147772758689,0.0005861129636996715
promoter_sum_Phgdh,Phgdh Sum,3.0045927220915476,0.8243987732717116,0.0006382554569867536,1.6946407627840185,-0.8243987732717116,0.0006382554569867536
promoter_sum_Nynrin,Nynrin Sum,3.3830337901412464,0.8241275645030042,0.0007527652083972962,1.9088332755522588,-0.8241275645030042,0.000752765208397299
promoter_sum_Npr3,Npr3 Sum,2.3795915642518937,0.8240134895090026,0.0036442117720224204,1.3418530946951523,-0.8240134895090026,0.0036442117720224144
promoter_sum_Msrb3,Msrb3 Sum,3.5206487239775006,0.8211443278562521,0.016061276357065016,1.9907304127871743,-0.8211443278562521,0.016061276357065026
promoter_sum_Maats1,Maats1 Sum,1.6513792060350492,0.8207979198075747,0.0017450489608966898,0.9323674085205753,-0.8207979198075747,0.0017450489608966868
promoter_sum_Adamtsl5,Adamtsl5 Sum,2.93005129959691,0.820646638410604,0.00047434262509890227,1.6568420840602116,-0.820646638410604,0.00047434262509890227
promoter_sum_Epb41l4a,Epb41l4a Sum,6.508039579339517,0.8200310228514913,8.321298275846548e-05,3.685371175571193,-0.8200310228514913,8.321298275846548e-05
promoter_sum_Wdr63,Wdr63 Sum,2.683491209806955,0.8196216330098391,0.00033475447592476036,1.5182469287395854,-0.8196216330098391,0.00033475447592475917
promoter_sum_C1qtnf6,C1qtnf6 Sum,8.084877362879928,0.8177680260393845,5.8972755044452705e-05,4.586239685155262,-0.8177680260393845,5.8972755044452705e-05
promoter_sum_Klf12,Klf12 Sum,7.373866871392615,0.8176265656012074,0.00015493976801409407,4.183053778767986,-0.8176265656012074,0.00015493976801409458
promoter_sum_Eva1b,Eva1b Sum,7.528683671958401,0.8175225538466551,8.959121450766711e-05,4.2712506957902034,-0.8175225538466551,8.959121450766727e-05
promoter_sum_Samd13,Samd13 Sum,2.4541329867465316,0.8154587289184968,0.0011113621324085358,1.3922513329935617,-0.8154587289184968,0.0011113621324085358
promoter_sum_Adamtsl4,Adamtsl4 Sum,3.658263657813755,0.814025471908834,0.01234727700633163,2.0789273298093907,-0.814025471908834,0.01234727700633163
promoter_sum_Sat2,Sat2 Sum,1.2672041824088398,0.8139665731747882,0.009939008175875256,0.7181748957523351,-0.8139665731747882,0.009939008175875239
promoter_sum_Kcnh3,Kcnh3 Sum,2.849775921525762,0.8138154344138842,0.0018608885997049816,1.6190434053364045,-0.8138154344138842,0.0018608885997049816
promoter_sum_Ccdc149,Ccdc149 Sum,1.4105530718216044,0.8134079893537349,0.00539706344855954,0.8000720329872504,-0.8134079893537349,0.00539706344855954
promoter_sum_Fam13c,Fam13c Sum,1.6628471171880703,0.8115113613522623,0.01220398357227787,0.9449669680951777,-0.8115113613522623,0.012203983572277883
promoter_sum_Pcdh19,Pcdh19 Sum,3.2970244564935878,0.8109640850132644,0.0012897003602328617,1.8773343766157529,-0.8109640850132644,0.0012897003602328593
promoter_sum_Btbd11,Btbd11 Sum,7.293591493321467,0.8105510001627234,3.6595217906489454e-05,4.157854659618781,-0.8105510001627234,3.659521790648952e-05
promoter_sum_Tmc7,Tmc7 Sum,1.7488564508357292,0.8095456451773537,0.004076366918558255,0.9953652063935872,-0.8095456451773537,0.004076366918558255
promoter_sum_Peli2,Peli2 Sum,4.0596405481694955,0.8072055689481776,0.0001750662391415995,2.318318961726836,-0.8072055689481776,0.00017506623914160008
promoter_sum_Art3,Art3 Sum,1.3933512050920727,0.8070934085597776,0.005384805147033386,0.7937722531999493,-0.8070934085597776,0.005384805147033391
promoter_sum_Hspa12b,Hspa12b Sum,1.777526228718282,0.8059615250150352,0.012284990589273109,1.0142645457554906,-0.8059615250150352,0.012284990589273119
promoter_sum_Kcnq5,Kcnq5 Sum,1.6341773393055175,0.8057435740852852,0.013453108528939065,0.9323674085205753,-0.8057435740852852,0.013453108528939065
promoter_sum_Dock7,Dock7 Sum,4.2201913043117925,0.8055990661429706,0.00022175763231056098,2.4128156585363536,-0.8055990661429706,0.00022175763231056174
promoter_sum_Rasl12,Rasl12 Sum,1.2041306710672233,0.8047802329515829,0.01203514823319524,0.6866759968158291,-0.8047802329515829,0.01203514823319524
promoter_sum_Wtip,Wtip Sum,4.610100283514512,0.8002093077046402,0.0004334953936767418,2.6459075106664973,-0.8002093077046402,0.00043349539367674105
promoter_sum_C1s1,C1s1 Sum,1.318809782597435,0.7979265619105205,0.007563608910231986,0.7559735744761421,-0.7979265619105205,0.007563608910231986
promoter_sum_Zc3hav1l,Zc3hav1l Sum,2.763766587878103,0.7979265619105202,0.005719250587810685,1.5875445063998985,-0.7979265619105202,0.005719250587810685
promoter_sum_Prr7,Prr7 Sum,3.9220256143332417,0.797160901793895,0.0006965508366194495,2.255321163853824,-0.797160901793895,0.0006965508366194519
promoter_sum_Rab34,Rab34 Sum,4.925467840222595,0.7962499841031367,0.0003480383402570542,2.834900904285533,-0.7962499841031367,0.0003480383402570542
promoter_sum_Shox2,Shox2 Sum,3.268354678611035,0.7935690026360193,0.0012364149329618902,1.883634156403054,-0.7935690026360193,0.0012364149329618902
promoter_sum_Timp3,Timp3 Sum,4.805054773115872,0.79293291265136,0.0007349441981987179,2.771903106412521,-0.79293291265136,0.0007349441981987179
promoter_sum_Adamts7,Adamts7 Sum,3.503446857247969,0.7915117223470922,0.01652874201351476,2.02222931172368,-0.7915117223470922,0.016528742013514792
promoter_sum_Armcx4,Armcx4 Sum,1.6284433837290069,0.7910401763252805,0.00685962929149455,0.9386671883078764,-0.7910401763252805,0.00685962929149455
promoter_sum_Fgd5,Fgd5 Sum,1.9552788515901103,0.7910401763252805,0.0064746065651063904,1.127660581926912,-0.7910401763252805,0.0064746065651063965
promoter_sum_Fgf13,Fgf13 Sum,1.181194848761181,0.7903433904914562,0.014065548614897309,0.6803762170285279,-0.7903433904914562,0.014065548614897309
promoter_sum_Pla2r1,Pla2r1 Sum,1.3532135160564986,0.7879997220052295,0.010689074756129095,0.7811726936253469,-0.7879997220052295,0.010689074756129104
promoter_sum_RP23-410L16.4,RP23-410L16.4 Sum,8.600933364765881,0.7855719636857672,0.0014562391412138499,4.989425591542538,-0.7855719636857672,0.0014562391412138449
promoter_sum_Cxxc4,Cxxc4 Sum,2.207572896956576,0.7850724530656422,0.004804377334755564,1.2788552968221405,-0.7850724530656422,0.0048043773347555725
promoter_sum_Vwce,Vwce Sum,1.1754608931846704,0.7833569601753492,0.028692099868679277,0.6803762170285279,-0.7833569601753492,0.028692099868679277
promoter_sum_Tns1,Tns1 Sum,7.167444470638234,0.7832194251276596,6.405552822613106e-05,4.164154439406083,-0.7832194251276596,6.405552822613106e-05
promoter_sum_Glis3,Glis3 Sum,6.169736200325392,0.7830251832611608,8.16350184743549e-05,3.584574698974374,-0.7830251832611608,8.16350184743549e-05
promoter_sum_Islr2,Islr2 Sum,3.761474858190945,0.7818468222426589,0.0005625584072292924,2.186023586193511,-0.7818468222426589,0.0005625584072292913
promoter_sum_Foxd3,Foxd3 Sum,1.141057159725607,0.7809764929805828,0.16323417137493215,0.6614768776666243,-0.7809764929805828,0.16323417137493246
promoter_sum_Lamb2,Lamb2 Sum,2.2763803638747033,0.780566189605521,0.0018239020349599803,1.3229537553332487,-0.780566189605521,0.0018239020349599803
promoter_sum_Mxra8,Mxra8 Sum,7.672032561371166,0.7803057887013232,0.00012065718974094411,4.466543869196539,-0.7803057887013232,0.00012065718974094452
promoter_sum_Rab4a,Rab4a Sum,2.878445699408315,0.7787594158870303,0.0023430949681561585,1.675741423422115,-0.7787594158870303,0.002343094968156163
promoter_sum_Nav1,Nav1 Sum,1.571103827963901,0.7785040073010618,0.009203248183763722,0.9134680691586717,-0.7785040073010618,0.009203248183763722
promoter_sum_Tead1,Tead1 Sum,6.955288114307343,0.7774381137141226,0.00030381371741984917,4.0570581830219625,-0.7774381137141226,0.0003038137174198486
promoter_sum_Efemp2,Efemp2 Sum,4.707577528315192,0.7765458719501419,0.12155013923902194,2.7467039872633165,-0.7765458719501419,0.12155013923902175
promoter_sum_Ppic,Ppic Sum,3.073400189009675,0.7739476989760804,0.002735998204547508,1.7954372393808375,-0.7739476989760804,0.0027359982045475034
promoter_sum_Eln,Eln Sum,2.1100956521558962,0.7704659443730772,0.009105206519723043,1.2347568383110321,-0.7704659443730772,0.009105206519723043
promoter_sum_Casz1,Casz1 Sum,1.8520676512129197,0.7702625330169576,0.010653114077226517,1.0835621234158037,-0.7702625330169576,0.010653114077226506
promoter_sum_Irs3,Irs3 Sum,1.1639929820316492,0.7692817749636265,0.0438204358627563,0.6803762170285279,-0.7692817749636265,0.043820435862756454
promoter_sum_Fam92b,Fam92b Sum,1.0779836483839904,0.7690716992383351,0.023256391960107432,0.6299779787301184,-0.7690716992383351,0.02325639196010739
promoter_sum_Gstm5,Gstm5 Sum,2.557344187123722,0.7683049709716265,0.003554405854983582,1.499347589377682,-0.7683049709716265,0.003554405854983591
promoter_sum_Gm9837,Gm9837 Sum,1.9667467627431314,0.7677435564141423,0.007772253439648734,1.1528597010761168,-0.7677435564141423,0.007772253439648734
promoter_sum_Nrep,Nrep Sum,6.037855222065648,0.7671485570074783,0.00044227246137996734,3.546776020250567,-0.7671485570074783,0.00044227246137996734
promoter_sum_Gm10549,Gm10549 Sum,6.037855222065648,0.7671485570074783,0.00044227246137996734,3.546776020250567,-0.7671485570074783,0.00044227246137996734
promoter_sum_Sox8,Sox8 Sum,4.237393171041324,0.7670655982057597,0.0003323684954966446,2.488413015983968,-0.7670655982057597,0.0003323684954966446
promoter_sum_Ctsf,Ctsf Sum,2.1043616965793857,0.7665508943696939,0.0217272756849839,1.2347568383110321,-0.7665508943696939,0.021727275684983883
promoter_sum_Fn1,Fn1 Sum,5.475927575567611,0.7659075657498056,0.0005473660618874825,3.219187471310905,-0.7659075657498056,0.0005473660618874825
promoter_sum_Inpp5b,Inpp5b Sum,1.1066534262665433,0.7645138818150929,0.02364699269839903,0.648877318092022,-0.7645138818150929,0.02364699269839899
promoter_sum_Zfp827,Zfp827 Sum,6.817673180471088,0.764374002199494,0.00017070462534549415,4.012959724510854,-0.764374002199494,0.00017070462534549415
promoter_sum_Rhbdl3,Rhbdl3 Sum,4.753449172927277,0.7643467581495844,0.0004648196657748379,2.797102225561726,-0.7643467581495844,0.00046481966577483625
promoter_sum_Lama4,Lama4 Sum,2.3853255198284042,0.7615894091561168,0.012656361953641393,1.4048508925681642,-0.7615894091561168,0.01265636195364137
promoter_sum_Mab21l3,Mab21l3 Sum,2.5344083648176796,0.7613858830161324,0.0017252527347189589,1.4930478095903807,-0.7613858830161324,0.0017252527347189589
promoter_sum_Doc2b,Doc2b Sum,1.6055075614229644,0.7610623386649045,0.017782735644529625,0.9449669680951777,-0.7610623386649045,0.017782735644529625
promoter_sum_Pomgnt2,Pomgnt2 Sum,1.1353232041490964,0.7601983919115595,0.026203039671372975,0.6677766574539256,-0.7601983919115595,0.026203039671372975
promoter_sum_Kirrel3,Kirrel3 Sum,1.2098646266437338,0.7600711981675148,0.02550360689738602,0.7118751159650338,-0.7600711981675148,0.025503606897386
promoter_sum_Rftn2,Rftn2 Sum,1.3589474716330092,0.7598585210770008,0.015435164922541472,0.8000720329872504,-0.7598585210770008,0.015435164922541458
promoter_sum_B4galt2,B4galt2 Sum,2.413995297710957,0.7595914591853274,0.0031820847784967423,1.4237502319300677,-0.7595914591853274,0.003182084778496739
promoter_sum_AC102628.1,AC102628.1 Sum,1.7316545841061974,0.7594865870109307,0.005688968412761424,1.0205643255427919,-0.7594865870109307,0.00568896841276142
promoter_sum_Nsun7,Nsun7 Sum,1.7316545841061974,0.7594865870109307,0.006795440915131571,1.0205643255427919,-0.7594865870109307,0.006795440915131584
promoter_sum_Dbn1,Dbn1 Sum,3.9678972589453263,0.7587204796510334,0.001132540670287977,2.3435180808760405,-0.7587204796510334,0.001132540670287977
promoter_sum_Tmem232,Tmem232 Sum,1.3990851606685832,0.7572845774131746,0.019167114926533457,0.8252711521364552,-0.7572845774131746,0.019167114926533443
promoter_sum_Il11,Il11 Sum,3.9105577031802206,0.7572205700021346,0.002715050936114894,2.312019181939535,-0.7572205700021346,0.002715050936114892
promoter_sum_Matn3,Matn3 Sum,1.1754608931846704,0.7571254186021696,0.016464185859196116,0.6929757766031303,-0.7571254186021696,0.016464185859196116
promoter_sum_RP24-168G14.1,RP24-168G14.1 Sum,1.972480718319642,0.7563344983265572,0.00800913544315817,1.165459260650719,-0.7563344983265572,0.008009135443158157
promoter_sum_Sel1l3,Sel1l3 Sum,1.8864713846719832,0.7556295410484754,0.02466642573239764,1.1150610223523096,-0.7556295410484754,0.02466642573239764
promoter_sum_Glipr2,Glipr2 Sum,5.2924409971192725,0.7538937938478545,0.001449993708719372,3.1372903340759897,-0.7538937938478545,0.001449993708719372
